KEY,FREQ,REF_AREA,ADJUSTMENT,EWT_INDICATOR,EWT_CONCEPT,ACTIVITY,COMPILING_ORG,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,COLLECTION,DISS_ORG,DECIMALS,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2013-01,1.88924369266119,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2013-02,1.88377746271964,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2013-03,1.74564352978891,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2013-04,1.7747741194563,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2013-05,1.59205515833859,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2013-06,1.44520306425479,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2013-07,1.82646572620818,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2013-08,1.86743014188431,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2013-09,1.85240252364673,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2013-10,1.81255447069013,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2013-11,1.7794329308015,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2013-12,1.78036728503236,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2014-01,1.80559931855873,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2014-02,1.80974813707104,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2014-03,1.96315320437495,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2014-04,2.00728356352016,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2014-05,2.14495748494219,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2014-06,2.15773694466109,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2014-07,1.74446625992979,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2014-08,1.69801049301836,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2014-09,1.70096970595983,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2014-10,1.73193996252055,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2014-11,1.73365297624291,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2014-12,1.73215633608639,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2015-01,1.34264656669041,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2015-02,1.33225594147973,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2015-03,1.40815359543438,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2015-04,1.55407805460086,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2015-05,1.38420949881848,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2015-06,1.40590325772171,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2015-07,1.59243733325557,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2015-08,1.54936132122283,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2015-09,1.56998286606848,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2015-10,1.52136780815006,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2015-11,1.54727654132282,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2015-12,1.54342722373717,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2016-01,1.4954442176578,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2016-02,1.47050590944342,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2016-03,1.42214614068896,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2016-04,1.2943370023123,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2016-05,1.38887102815782,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2016-06,1.40835438576015,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2016-07,1.35556626009121,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2016-08,1.35580492071907,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2016-09,1.35617346005935,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2016-10,1.37208720171773,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2016-11,1.35237637092207,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2016-12,1.34366520720799,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2017-01,1.47708608477844,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2017-02,1.57839132972687,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2017-03,1.4380380224308,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2017-04,1.46006075652978,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2017-05,1.36510069310532,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2017-06,1.37901608538969,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2017-07,1.28561397895154,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2017-08,1.42514454134039,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2017-09,1.38577536434172,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2017-10,1.38419506683696,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2017-11,1.39464304580997,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2017-12,1.39261084557342,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2018-01,1.51722175274907,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2018-02,1.46997686598446,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2018-03,1.5879604368629,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2018-04,1.87423734497691,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2018-05,2.09306231896751,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2018-06,2.13157043494064,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2018-07,2.12535941871991,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2018-08,2.01061800821267,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2018-09,2.05418014439594,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2018-10,2.13225686415313,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2018-11,2.1434989251828,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2018-12,2.15601482185653,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2019-01,2.30531913272343,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2019-02,2.31369113623087,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2019-03,2.16134563146324,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2019-04,1.99882435774934,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2019-05,1.70228933339804,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2019-06,1.55276339352285,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2019-07,1.94161413073192,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2019-08,1.94127313433498,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2019-09,1.93987000157927,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2019-10,1.91294960307976,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWS._T.4F0.GY,M,U2,N,WT,INWS,_T,4F0,GY,2019-11,1.87587843329881,A,F,,,P1M,A,,14,ECB wage tracker,"Euro area, non-seasonally adjusted, wage tracker, including one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
